Frame, Time (ms)
 1505, 16588.173
 1506, 16601.355
 1507, 16615.268
 1508, 16631.485
 1509, 16648.413
 1510, 16659.257
 1511, 16676.798
 1512, 16689.852
 1513, 16704.898
 1514, 16717.471
 1515, 16737.112
 1516, 16748.341
 1517, 16764.398
 1518, 16781.710
 1519, 16794.616
 1520, 16808.431
 1521, 16824.699
 1522, 16840.179
 1523, 16852.418
 1524, 16865.287
 1525, 16885.014
 1526, 16898.620
 1527, 16913.036
 1528, 16930.459
 1529, 16945.244
 1530, 16958.677
 1531, 16976.734
 1532, 16990.721
 1533, 17004.283
 1534, 17018.892
 1535, 17037.536
 1536, 17050.404
 1537, 17065.201
 1538, 17082.730
 1539, 17097.662
 1540, 17112.928
 1541, 17130.306
 1542, 17143.369
 1543, 17158.980
 1544, 17180.786
 1545, 17191.252
 1546, 17206.645
 1547, 17219.638
 1548, 17238.819
 1549, 17254.439
 1550, 17266.964
 1551, 17286.417
 1552, 17298.632
 1553, 17318.115
 1554, 17334.394
 1555, 17347.583
 1556, 17361.088
 1557, 17380.152
 1558, 17392.735
 1559, 17408.512
 1560, 17426.313
 1561, 17443.390
 1562, 17455.238
 1563, 17469.689
 1564, 17487.713
 1565, 17502.989
 1566, 17515.697
 1567, 17536.470
 1568, 17548.914
 1569, 17564.972
 1570, 17584.835
 1571, 17598.082
 1572, 17611.775
 1573, 17629.983
 1574, 17645.625
 1575, 17660.741
 1576, 17680.266
 1577, 17693.759
 1578, 17710.513
 1579, 17727.158
 1580, 17742.086
 1581, 17756.980
 1582, 17773.746
 1583, 17790.304
 1584, 17806.093
 1585, 17821.159
 1586, 17840.880
 1587, 17854.278
 1588, 17868.540
 1589, 17888.268
 1590, 17903.775
 1591, 17917.559
 1592, 17936.243
 1593, 17952.281
 1594, 17967.496
 1595, 17988.346
 1596, 18000.327
 1597, 18015.320
 1598, 18033.258
 1599, 18049.109
 1600, 18063.983
 1601, 18081.741
 1602, 18096.126
 1603, 18111.898
 1604, 18129.149
 1605, 18143.586
 1606, 18159.290
 1607, 18177.793
 1608, 18191.828
 1609, 18208.071
 1610, 18220.835
 1611, 18243.461
 1612, 18254.902
 1613, 18270.144
 1614, 18288.538
 1615, 18304.089
 1616, 18319.268
 1617, 18337.171
 1618, 18350.122
 1619, 18365.969
 1620, 18385.693
 1621, 18398.419
 1622, 18413.456
 1623, 18431.375
 1624, 18448.468
 1625, 18462.658
 1626, 18478.985
 1627, 18495.739
 1628, 18509.880
 1629, 18528.609
 1630, 18541.213
 1631, 18557.253
 1632, 18571.797
 1633, 18589.324
 1634, 18604.230
 1635, 18618.790
 1636, 18639.460
 1637, 18651.124
 1638, 18665.113
 1639, 18685.293
 1640, 18698.412
 1641, 18715.446
 1642, 18733.214
 1643, 18747.718
 1644, 18762.908
 1645, 18784.508
 1646, 18795.302
 1647, 18810.703
 1648, 18828.589
 1649, 18843.789
 1650, 18857.926
 1651, 18871.911
 1652, 18891.022
 1653, 18907.194
 1654, 18920.669
 1655, 18938.935
 1656, 18954.040
 1657, 18969.666
 1658, 18988.542
 1659, 19002.939
 1660, 19018.227
 1661, 19038.009
 1662, 19050.466
 1663, 19065.624
 1664, 19085.804
 1665, 19099.207
 1666, 19116.452
 1667, 19134.560
 1668, 19148.853
 1669, 19164.801
 1670, 19186.080
 1671, 19199.587
 1672, 19214.175
 1673, 19232.687
 1674, 19247.953
 1675, 19262.536
 1676, 19281.849
 1677, 19297.374
 1678, 19318.180
 1679, 19332.671
 1680, 19345.353
 1681, 19360.922
 1682, 19382.352
 1683, 19394.316
 1684, 19409.731
 1685, 19428.142
 1686, 19445.024
 1687, 19459.507
 1688, 19475.600
 1689, 19493.891
 1690, 19510.532
 1691, 19525.627
 1692, 19544.565
 1693, 19559.130
 1694, 19576.584
 1695, 19595.077
 1696, 19610.816
 1697, 19625.852
 1698, 19645.851
 1699, 19661.309
 1700, 19680.407
 1701, 19695.684
 1702, 19713.158
 1703, 19730.405
 1704, 19740.261
 1705, 19749.193
 1706, 19763.930
 1707, 19773.521
 1708, 19782.295
 1709, 19791.249
 1710, 19805.536
 1711, 19813.951
 1712, 19824.094
 1713, 19831.879
 1714, 19845.398
 1715, 19855.820
 1716, 19865.309
 1717, 19874.999
 1718, 19883.396
 1719, 19893.867
 1720, 19908.078
 1721, 19915.979
 1722, 19925.235
 1723, 19934.176
 1724, 19942.766
 1725, 19957.078
 1726, 19966.470
 1727, 19978.359
 1728, 19987.607
 1729, 19995.076
 1730, 20007.872
 1731, 20016.971
 1732, 20026.392
 1733, 20036.694
 1734, 20044.841
 1735, 20058.714
 1736, 20068.004
 1737, 20076.782
 1738, 20086.728
 1739, 20095.326
 1740, 20111.182
 1741, 20119.498
 1742, 20128.274
 1743, 20137.905
 1744, 20146.326
 1745, 20160.561
 1746, 20170.664
 1747, 20178.760
 1748, 20189.095
 1749, 20204.117
 1750, 20212.832
 1751, 20221.378
 1752, 20229.131
 1753, 20241.353
 1754, 20254.018
 1755, 20261.923
 1756, 20272.032
 1757, 20281.310
 1758, 20291.430
 1759, 20306.116
 1760, 20313.654
 1761, 20324.193
 1762, 20332.777
 1763, 20343.087
 1764, 20357.519
 1765, 20365.757
 1766, 20380.668
 1767, 20389.928
 1768, 20397.473
 1769, 20409.075
 1770, 20419.088
 1771, 20428.157
 1772, 20438.628
 1773, 20447.304
 1774, 20461.637
 1775, 20470.760
 1776, 20480.574
 1777, 20491.387
 1778, 20506.070
 1779, 20517.457
 1780, 20526.952
 1781, 20535.593
 1782, 20543.474
 1783, 20557.473
 1784, 20568.358
 1785, 20577.069
 1786, 20588.865
 1787, 20597.611
 1788, 20611.040
 1789, 20620.883
 1790, 20629.531
 1791, 20642.101
 1792, 20654.094
 1793, 20663.765
 1794, 20673.140
 1795, 20682.259
 1796, 20693.831
 1797, 20707.955
 1798, 20717.105
 1799, 20726.671
 1800, 20735.984
 1801, 20745.592
 1802, 20760.193
 1803, 20772.914
 1804, 20780.479
 1805, 20789.752
 1806, 20804.072
 1807, 20813.503
 1808, 20824.399
 1809, 20833.060
 1810, 20844.417
 1811, 20857.366
 1812, 20867.377
 1813, 20876.964
 1814, 20887.713
 1815, 20896.515
 1816, 20913.454
 1817, 20922.129
 1818, 20929.492
 1819, 20940.117
 1820, 20954.251
 1821, 20963.317
 1822, 20974.810
 1823, 20984.587
 1824, 20993.659
 1825, 21008.374
 1826, 21017.490
 1827, 21027.140
 1828, 21038.656
 1829, 21047.179
 1830, 21062.409
 1831, 21070.624
 1832, 21080.076
 1833, 21091.207
 1834, 21105.782
 1835, 21113.735
 1836, 21125.336
 1837, 21134.905
 1838, 21144.054
 1839, 21160.044
 1840, 21172.409
 1841, 21179.777
 1842, 21188.895
 1843, 21198.571
 1844, 21213.274
 1845, 21222.764
 1846, 21231.800
 1847, 21244.162
 1848, 21257.223
 1849, 21266.294
 1850, 21275.741
 1851, 21286.443
 1852, 21296.347
 1853, 21313.158
 1854, 21323.502
 1855, 21331.751
 1856, 21341.110
 1857, 21355.726
 1858, 21364.718
 1859, 21375.884
 1860, 21384.795
 1861, 21395.179
 1862, 21408.975
 1863, 21419.508
 1864, 21428.181
 1865, 21441.903
 1866, 21449.570
 1867, 21463.398
 1868, 21472.737
 1869, 21482.226
 1870, 21492.442
 1871, 21508.655
 1872, 21517.206
 1873, 21527.709
 1874, 21537.138
 1875, 21545.487
 1876, 21559.887
 1877, 21571.094
 1878, 21578.622
 1879, 21589.372
 1880, 21604.896
 1881, 21613.026
 1882, 21623.431
 1883, 21632.959
 1884, 21643.831
 1885, 21656.929
 1886, 21665.605
 1887, 21675.899
 1888, 21686.351
 1889, 21695.265
 1890, 21712.740
 1891, 21721.534
 1892, 21729.087
 1893, 21739.207
 1894, 21748.737
 1895, 21763.468
 1896, 21774.006
 1897, 21783.237
 1898, 21793.566
 1899, 21807.485
 1900, 21816.130
 1901, 21826.513
 1902, 21838.535
 1903, 21846.779
 1904, 21860.256
 1905, 21870.659
 1906, 21879.262
 1907, 21889.963
 1908, 21904.437
 1909, 21912.739
 1910, 21923.520
 1911, 21932.408
 1912, 21943.757
 1913, 21957.167
 1914, 21970.206
 1915, 21977.714
 1916, 21987.625
 1917, 21997.842
 1918, 22010.330
 1919, 22020.101
 1920, 22029.478
 1921, 22041.111
 1922, 22053.549
 1923, 22062.640
 1924, 22073.273
 1925, 22083.152
 1926, 22092.780
 1927, 22108.387
 1928, 22116.012
 1929, 22126.158
 1930, 22135.676
 1931, 22144.678
 1932, 22159.268
 1933, 22169.270
 1934, 22177.455
 1935, 22188.673
 1936, 22196.792
 1937, 22211.142
 1938, 22221.223
 1939, 22230.232
 1940, 22241.447
 1941, 22253.380
 1942, 22261.760
 1943, 22272.512
 1944, 22281.214
 1945, 22291.404
 1946, 22305.930
 1947, 22313.694
 1948, 22323.503
 1949, 22332.318
 1950, 22342.370
 1951, 22356.033
 1952, 22365.071
 1953, 22377.577
 1954, 22385.835
 1955, 22393.185
 1956, 22407.955
 1957, 22416.777
 1958, 22425.909
 1959, 22436.316
 1960, 22444.765
 1961, 22458.244
 1962, 22468.264
 1963, 22476.438
 1964, 22486.966
 1965, 22495.463
 1966, 22513.398
 1967, 22522.252
 1968, 22530.730
 1969, 22542.173
 1970, 22550.862
 1971, 22561.123
 1972, 22571.053
 1973, 22579.226
 1974, 22589.322
 1975, 22602.751
 1976, 22610.910
 1977, 22621.141
 1978, 22630.260
 1979, 22642.305
 1980, 22654.074
 1981, 22662.587
 1982, 22672.482
 1983, 22681.339
 1984, 22691.733
 1985, 22706.061
 1986, 22714.003
 1987, 22725.093
 1988, 22732.810
 1989, 22743.232
 1990, 22757.164
 1991, 22765.101
 1992, 22778.792
 1993, 22787.293
 1994, 22794.697
 1995, 22808.059
 1996, 22817.540
 1997, 22826.375
 1998, 22836.804
 1999, 22845.118
 2000, 22859.202
 2001, 22869.391
 2002, 22877.404
 2003, 22887.484
 2004, 22897.400
 2005, 22911.849
 2006, 22919.850
 2007, 22928.183
 2008, 22938.655
 2009, 22951.758
 2010, 22960.137
 2011, 22971.118
 2012, 22979.353
 2013, 22990.615
 2014, 23002.527
 2015, 23011.909
 2016, 23022.635
 2017, 23030.156
 2018, 23042.642
 2019, 23053.358
 2020, 23062.692
 2021, 23073.305
 2022, 23081.275
 2023, 23090.946
 2024, 23104.939
 2025, 23112.319
 2026, 23122.402
 2027, 23131.834
 2028, 23141.308
 2029, 23155.586
 2030, 23164.313
 2031, 23175.386
 2032, 23182.834
 2033, 23192.114
 2034, 23205.567
 2035, 23213.715
 2036, 23223.762
 2037, 23233.000
 2038, 23244.219
 2039, 23256.019
 2040, 23264.952
 2041, 23274.972
 2042, 23284.095
 2043, 23293.666
 2044, 23309.378
 2045, 23319.924
 2046, 23330.086
 2047, 23339.393
 2048, 23347.385
 2049, 23356.764
 2050, 23365.442
 2051, 23376.249
 2052, 23385.748
 2053, 23394.255
 2054, 23406.519
 2055, 23414.815
 2056, 23425.022
 2057, 23435.240
 2058, 23443.013
 2059, 23456.531
 2060, 23464.981
 2061, 23475.266
 2062, 23483.831
 2063, 23492.592
 2064, 23508.191
 2065, 23516.594
 2066, 23525.591
 2067, 23534.569
 2068, 23543.661
 2069, 23558.368
 2070, 23566.903
 2071, 23579.205
 2072, 23587.814
 2073, 23596.663
 2074, 23607.774
 2075, 23617.382
 2076, 23625.837
 2077, 23637.286
 2078, 23645.136
 2079, 23658.066
 2080, 23667.470
 2081, 23675.453
 2082, 23686.163
 2083, 23694.170
 2084, 23709.312
 2085, 23717.801
 2086, 23725.452
 2087, 23735.345
 2088, 23743.880
 2089, 23757.723
 2090, 23766.612
 2091, 23776.216
 2092, 23785.001
 2093, 23793.301
 2094, 23808.399
 2095, 23816.121
 2096, 23825.605
 2097, 23836.439
 2098, 23844.301
 2099, 23856.989
 2100, 23867.316
 2101, 23876.911
 2102, 23886.199
 2103, 23893.945
 2104, 23907.941
 2105, 23915.677
 2106, 23926.416
 2107, 23934.499
 2108, 23943.372
 2109, 23957.711
 2110, 23965.532
 2111, 23977.119
 2112, 23985.864
 2113, 23994.716
 2114, 24007.193
 2115, 24015.249
 2116, 24025.639
 2117, 24035.514
 2118, 24043.167
 2119, 24056.869
 2120, 24065.176
 2121, 24075.675
 2122, 24084.292
 2123, 24092.446
 2124, 24109.165
 2125, 24116.984
 2126, 24125.594
 2127, 24133.650
 2128, 24150.139
 2129, 24171.266
 2130, 24184.112
 2131, 24201.106
 2132, 24215.648
 2133, 24238.149
 2134, 24249.727
 2135, 24266.217
 2136, 24286.083
 2137, 24300.290
 2138, 24317.819
 2139, 24336.471
 2140, 24352.144
 2141, 24367.198
 2142, 24388.878
 2143, 24402.494
 2144, 24417.409
 2145, 24439.818
 2146, 24453.257
 2147, 24468.492
 2148, 24488.826
 2149, 24505.922
 2150, 24520.460
 2151, 24538.490
 2152, 24554.338
 2153, 24572.068
 2154, 24589.198
 2155, 24604.909
 2156, 24620.108
 2157, 24645.365
 2158, 24655.894
 2159, 24670.924
 2160, 24690.634
 2161, 24707.048
 2162, 24721.173
 2163, 24740.055
 2164, 24756.803
 2165, 24773.746
 2166, 24791.429
 2167, 24807.993
 2168, 24821.841
 2169, 24842.770
 2170, 24858.232
 2171, 24872.738
 2172, 24891.566
 2173, 24910.560
 2174, 24923.623
 2175, 24942.890
 2176, 24959.621
 2177, 24975.591
 2178, 24994.189
 2179, 25009.130
 2180, 25024.926
 2181, 25045.656
 2182, 25059.314
 2183, 25076.000
 2184, 25095.019
 2185, 25110.931
 2186, 25126.873
 2187, 25146.152
 2188, 25161.520
 2189, 25181.024
 2190, 25196.322
 2191, 25211.514
 2192, 25227.290
 2193, 25247.548
 2194, 25261.883
 2195, 25281.279
 2196, 25297.995
 2197, 25316.020
 2198, 25332.896
 2199, 25347.155
 2200, 25362.777
 2201, 25383.007
 2202, 25397.343
 2203, 25412.669
 2204, 25433.999
 2205, 25449.726
 2206, 25463.224
 2207, 25482.790
 2208, 25497.813
 2209, 25514.167
 2210, 25532.285
 2211, 25547.801
 2212, 25563.982
 2213, 25585.992
 2214, 25598.276
 2215, 25613.819
 2216, 25632.650
 2217, 25650.859
 2218, 25664.788
 2219, 25684.418
 2220, 25699.439
 2221, 25718.946
 2222, 25735.111
 2223, 25751.135
 2224, 25766.621
 2225, 25786.876
 2226, 25800.363
 2227, 25817.225
 2228, 25839.170
 2229, 25851.785
 2230, 25867.497
 2231, 25887.725
 2232, 25903.772
 2233, 25918.384
 2234, 25937.420
 2235, 25953.707
 2236, 25971.807
 2237, 25989.433
 2238, 26004.718
 2239, 26021.429
 2240, 26040.929
 2241, 26055.456
 2242, 26071.540
 2243, 26090.575
 2244, 26108.547
 2245, 26122.842
 2246, 26142.498
 2247, 26160.044
 2248, 26175.948
 2249, 26195.540
 2250, 26209.496
 2251, 26225.095
 2252, 26248.514
 2253, 26261.974
 2254, 26276.586
 2255, 26295.313
 2256, 26312.815
 2257, 26327.135
 2258, 26346.642
 2259, 26363.570
 2260, 26384.005
 2261, 26397.620
 2262, 26413.754
 2263, 26432.886
 2264, 26449.364
 2265, 26464.657
 2266, 26483.882
 2267, 26499.654
 2268, 26519.535
 2269, 26537.322
 2270, 26551.856
 2271, 26567.775
 2272, 26587.594
 2273, 26602.748
 2274, 26618.005
 2275, 26639.464
 2276, 26653.832
 2277, 26667.737
 2278, 26690.036
 2279, 26704.917
 2280, 26720.502
 2281, 26739.098
 2282, 26754.346
 2283, 26774.601
 2284, 26792.813
 2285, 26806.271
 2286, 26822.000
 2287, 26842.054
 2288, 26858.599
 2289, 26873.061
 2290, 26892.731
 2291, 26910.083
 2292, 26924.855
 2293, 26944.191
 2294, 26960.553
 2295, 26977.719
 2296, 26996.556
 2297, 27010.727
 2298, 27026.682
 2299, 27048.306
 2300, 27062.567
 2301, 27078.448
 2302, 27097.899
 2303, 27115.909
 2304, 27133.292
 2305, 27149.387
 2306, 27165.970
 2307, 27187.829
 2308, 27202.232
 2309, 27216.581
 2310, 27237.716
 2311, 27250.906
 2312, 27268.472
 2313, 27288.448
 2314, 27304.802
 2315, 27319.989
 2316, 27339.996
 2317, 27352.971
 2318, 27369.527
 2319, 27388.230
 2320, 27404.396
 2321, 27418.563
 2322, 27439.665
 2323, 27453.196
 2324, 27468.692
 2325, 27487.446
 2326, 27502.897
 2327, 27517.894
 2328, 27537.184
 2329, 27549.862
 2330, 27565.298
 2331, 27585.078
 2332, 27597.532
 2333, 27616.002
 2334, 27629.160
 2335, 27645.570
 2336, 27657.000
 2337, 27674.592
 2338, 27689.319
 2339, 27701.909
 2340, 27718.570
 2341, 27732.021
 2342, 27745.803
 2343, 27759.913
 2344, 27776.293
 2345, 27789.047
 2346, 27802.460
 2347, 27815.497
 2348, 27833.382
 2349, 27849.004
 2350, 27858.200
 2351, 27875.222
 2352, 27889.234
 2353, 27899.561
 2354, 27914.214
 2355, 27929.966
 2356, 27942.711
 2357, 27955.202
 2358, 27973.325
 2359, 27984.237
 2360, 27996.563
 2361, 28009.811
 2362, 28025.975
 2363, 28040.156
 2364, 28049.464
 2365, 28064.030
 2366, 28080.800
 2367, 28092.251
 2368, 28105.722
 2369, 28122.121
 2370, 28132.954
 2371, 28145.474
 2372, 28157.811
 2373, 28175.319
 2374, 28185.611
 2375, 28197.904
 2376, 28211.566
 2377, 28226.153
 2378, 28239.487
 2379, 28250.170
 2380, 28262.718
 2381, 28278.465
 2382, 28290.588
 2383, 28303.679
 2384, 28319.427
 2385, 28329.974
 2386, 28342.761
 2387, 28354.158
 2388, 28372.657
 2389, 28381.652
 2390, 28394.845
 2391, 28405.497
 2392, 28422.899
 2393, 28431.990
 2394, 28445.542
 2395, 28455.895
 2396, 28472.214
 2397, 28483.500
 2398, 28495.177
 2399, 28508.654
 2400, 28522.823
 2401, 28533.245
 2402, 28547.132
 2403, 28559.179
 2404, 28573.982
 2405, 28583.499
 2406, 28595.860
 2407, 28607.978
 2408, 28625.871
 2409, 28635.760
 2410, 28648.789
 2411, 28657.885
 2412, 28674.795
 2413, 28685.116
 2414, 28696.408
 2415, 28709.629
 2416, 28725.732
 2417, 28736.815
 2418, 28745.763
 2419, 28759.063
 2420, 28775.236
 2421, 28786.474
 2422, 28798.135
 2423, 28808.205
 2424, 28824.228
 2425, 28836.972
 2426, 28846.149
 2427, 28857.972
 2428, 28874.870
 2429, 28884.629
 2430, 28896.042
 2431, 28912.752
 2432, 28922.591
 2433, 28933.476
 2434, 28945.381
 2435, 28956.802
 2436, 28973.583
 2437, 28983.900
 2438, 28996.096
 2439, 29006.871
 2440, 29021.029
 2441, 29032.121
 2442, 29045.387
 2443, 29055.772
 2444, 29069.993
 2445, 29082.163
 2446, 29093.084
 2447, 29104.950
 2448, 29119.261
 2449, 29129.231
 2450, 29140.975
 2451, 29152.644
 2452, 29167.048
 2453, 29181.205
 2454, 29189.945
 2455, 29201.249
 2456, 29215.944
 2457, 29228.012
 2458, 29238.810
 2459, 29249.095
 2460, 29265.613
 2461, 29275.528
 2462, 29286.228
 2463, 29298.021
 2464, 29314.797
 2465, 29324.116
 2466, 29335.495
 2467, 29346.429
 2468, 29360.624
 2469, 29373.022
 2470, 29380.986
 2471, 29393.081
 2472, 29404.207
 2473, 29419.715
 2474, 29429.218
 2475, 29444.469
 2476, 29454.396
 2477, 29466.215
 2478, 29477.720
 2479, 29488.838
 2480, 29498.544
 2481, 29515.179
 2482, 29525.037
 2483, 29535.932
 2484, 29546.568
 2485, 29562.179
 2486, 29575.032
 2487, 29583.955
 2488, 29594.437
 2489, 29609.397
 2490, 29619.874
 2491, 29630.597
 2492, 29645.091
 2493, 29654.590
 2494, 29667.249
 2495, 29679.096
 2496, 29690.680
 2497, 29699.523
 2498, 29718.049
 2499, 29726.902
 2500, 29736.489
 2501, 29747.122
 2502, 29763.879
 2503, 29775.429
 2504, 29784.333
 2505, 29794.577
 2506, 29809.711
 2507, 29820.321
 2508, 29831.806
 2509, 29845.004
 2510, 29853.834
 2511, 29866.933
 2512, 29878.297
 2513, 29889.687
 2514, 29900.007
 2515, 29916.342
 2516, 29925.607
 2517, 29936.722
 2518, 29946.893
 2519, 29961.660
 2520, 29975.712
 2521, 29984.400
 2522, 29995.523
 2523, 30008.866
 2524, 30019.803
 2525, 30029.711
 2526, 30042.656
 2527, 30051.935
 2528, 30066.290
 2529, 30077.180
 2530, 30091.704
 2531, 30099.528
 2532, 30115.081
 2533, 30124.124
 2534, 30135.627
 2535, 30145.638
 2536, 30160.697
 2537, 30172.473
 2538, 30180.730
 2539, 30192.502
 2540, 30205.236
 2541, 30217.104
 2542, 30228.646
 2543, 30241.145
 2544, 30250.092
 2545, 30265.085
 2546, 30275.796
 2547, 30286.040
 2548, 30299.392
 2549, 30312.868
 2550, 30322.011
 2551, 30331.990
 2552, 30343.749
 2553, 30353.653
 2554, 30370.043
 2555, 30379.418
 2556, 30389.701
 2557, 30400.585
 2558, 30415.668
 2559, 30425.630
 2560, 30437.343
 2561, 30446.531
 2562, 30461.512
 2563, 30472.295
 2564, 30483.205
 2565, 30493.338
 2566, 30511.476
 2567, 30521.497
 2568, 30529.267
 2569, 30540.205
 2570, 30550.590
 2571, 30565.574
 2572, 30578.050
 2573, 30586.680
 2574, 30597.586
 2575, 30611.921
 2576, 30623.670
 2577, 30632.134
 2578, 30646.726
 2579, 30660.721
 2580, 30669.055
 2581, 30680.733
 2582, 30690.404
 2583, 30700.415
 2584, 30719.060
 2585, 30728.270
 2586, 30738.267
 2587, 30747.664
 2588, 30763.440
 2589, 30775.635
 2590, 30783.688
 2591, 30793.342
 2592, 30808.896
 2593, 30818.174
 2594, 30827.325
 2595, 30838.248
 2596, 30847.628
 2597, 30859.552
 2598, 30870.219
 2599, 30880.449
 2600, 30888.808
 2601, 30899.203
 2602, 30914.570
 2603, 30923.106
 2604, 30932.238
 2605, 30942.091
 2606, 30956.517
 2607, 30965.041
 2608, 30977.569
 2609, 30987.685
 2610, 30997.390
 2611, 31009.710
 2612, 31019.101
 2613, 31028.326
 2614, 31042.432
 2615, 31050.018
 2616, 31062.482
 2617, 31072.181
 2618, 31081.219
 2619, 31092.281
 2620, 31107.517
 2621, 31114.912
 2622, 31125.396
 2623, 31135.284
 2624, 31144.740
 2625, 31159.961
 2626, 31170.657
 2627, 31179.906
 2628, 31188.566
 2629, 31198.445
 2630, 31212.286
 2631, 31221.727
 2632, 31230.425
 2633, 31241.618
 2634, 31255.069
 2635, 31263.831
 2636, 31273.935
 2637, 31282.686
 2638, 31293.253
 2639, 31310.064
 2640, 31320.312
 2641, 31330.033
 2642, 31339.626
 2643, 31347.168
 2644, 31360.151
 2645, 31370.908
 2646, 31379.473
 2647, 31389.240
 2648, 31398.874
 2649, 31412.522
 2650, 31422.043
 2651, 31431.706
 2652, 31444.938
 2653, 31455.804
 2654, 31464.674
 2655, 31475.067
 2656, 31485.204
 2657, 31494.067
 2658, 31512.041
 2659, 31527.026
 2660, 31536.395
 2661, 31544.097
 2662, 31552.486
 2663, 31561.316
 2664, 31575.129
 2665, 31584.159
 2666, 31592.593
 2667, 31605.555
 2668, 31614.608
 2669, 31624.932
 2670, 31636.937
 2671, 31646.047
 2672, 31659.373
 2673, 31670.129
 2674, 31677.333
 2675, 31688.554
 2676, 31697.045
 2677, 31715.036
 2678, 31724.980
 2679, 31732.290
 2680, 31740.970
 2681, 31754.703
 2682, 31764.386
 2683, 31775.616
 2684, 31783.763
 2685, 31794.250
 2686, 31808.087
 2687, 31817.956
 2688, 31828.933
 2689, 31840.682
 2690, 31848.854
 2691, 31861.391
 2692, 31870.707
 2693, 31879.922
 2694, 31890.750
 2695, 31904.788
 2696, 31913.042
 2697, 31923.776
 2698, 31932.824
 2699, 31943.454
 2700, 31958.246
 2701, 31966.988
 2702, 31978.891
 2703, 31988.953
 2704, 31997.794
 2705, 32012.637
 2706, 32020.761
 2707, 32029.833
 2708, 32041.370
 2709, 32054.705
 2710, 32064.006
 2711, 32073.634
 2712, 32082.366
 2713, 32093.509
 2714, 32109.724
 2715, 32118.876
 2716, 32126.639
 2717, 32136.485
 2718, 32145.893
 2719, 32160.192
 2720, 32170.537
 2721, 32180.766
 2722, 32190.875
 2723, 32200.747
 2724, 32213.451
 2725, 32224.380
 2726, 32231.960
 2727, 32244.175
 2728, 32252.532
 2729, 32261.559
 2730, 32271.396
 2731, 32281.419
 2732, 32290.786
 2733, 32299.461
 2734, 32310.901
 2735, 32319.459
 2736, 32328.283
 2737, 32339.737
 2738, 32347.570
 2739, 32357.825
 2740, 32367.235
 2741, 32379.218
 2742, 32387.279
 2743, 32395.874
 2744, 32406.144
 2745, 32415.544
 2746, 32425.423
 2747, 32435.698
 2748, 32443.659
 2749, 32453.838
 2750, 32463.474
 2751, 32473.229
 2752, 32482.091
 2753, 32493.786
 2754, 32503.264
 2755, 32510.559
 2756, 32522.551
 2757, 32531.299
 2758, 32540.061
 2759, 32549.131
 2760, 32561.433
 2761, 32571.173
 2762, 32579.654
 2763, 32587.958
 2764, 32596.807
 2765, 32609.195
 2766, 32617.671
 2767, 32626.767
 2768, 32638.450
 2769, 32646.452
 2770, 32655.477
 2771, 32663.454
 2772, 32675.471
 2773, 32684.776
 2774, 32693.355
 2775, 32704.063
 2776, 32712.444
 2777, 32722.457
 2778, 32731.974
 2779, 32742.353
 2780, 32751.000
 2781, 32759.950
 2782, 32772.555
 2783, 32780.717
 2784, 32788.944
 2785, 32797.834
 2786, 32808.074
 2787, 32817.716
 2788, 32827.786
 2789, 32839.261
 2790, 32846.589
 2791, 32855.867
 2792, 32864.286
 2793, 32874.978
 2794, 32884.819
 2795, 32894.127
 2796, 32905.755
 2797, 32913.388
 2798, 32924.478
 2799, 32932.610
 2800, 32941.912
 2801, 32950.713
 2802, 32961.397
 2803, 32972.171
 2804, 32979.811
 2805, 32990.783
 2806, 32999.497
 2807, 33008.760
 2808, 33018.181
 2809, 33027.072
 2810, 33039.987
 2811, 33049.217
 2812, 33058.604
 2813, 33066.231
 2814, 33076.235
 2815, 33085.202
 2816, 33093.377
 2817, 33104.760
 2818, 33112.372
 2819, 33122.689
 2820, 33131.221
 2821, 33146.972
 2822, 33157.584
 2823, 33166.326
 2824, 33179.721
 2825, 33190.325
 2826, 33198.998
 2827, 33208.917
 2828, 33217.127
 2829, 33225.598
 2830, 33233.923
 2831, 33244.150
 2832, 33252.847
 2833, 33261.363
 2834, 33269.664
 2835, 33278.245
 2836, 33286.492
 2837, 33295.161
 2838, 33307.787
 2839, 33316.369
 2840, 33325.188
 2841, 33333.854
 2842, 33344.452
 2843, 33353.534
 2844, 33361.638
 2845, 33372.812
 2846, 33381.413
 2847, 33391.787
 2848, 33400.897
 2849, 33410.371
 2850, 33419.030
 2851, 33427.431
 2852, 33440.334
 2853, 33449.344
 2854, 33459.141
 2855, 33467.294
 2856, 33476.756
 2857, 33486.033
 2858, 33493.383
 2859, 33504.677
 2860, 33512.332
 2861, 33522.708
 2862, 33531.415
 2863, 33542.451
 2864, 33550.083
 2865, 33562.013
 2866, 33571.961
 2867, 33579.594
 2868, 33589.069
 2869, 33599.144
 2870, 33608.189
 2871, 33617.889
 2872, 33626.708
 2873, 33639.736
 2874, 33647.627
 2875, 33657.818
 2876, 33666.350
 2877, 33675.556
 2878, 33685.109
 2879, 33695.384
 2880, 33708.629
 2881, 33716.313
 2882, 33725.500
 2883, 33733.071
 2884, 33742.965
 2885, 33750.484
 2886, 33762.393
 2887, 33772.438
 2888, 33779.644
 2889, 33789.860
 2890, 33799.564
 2891, 33809.147
 2892, 33818.531
 2893, 33827.707
 2894, 33839.688
 2895, 33847.011
 2896, 33856.981
 2897, 33865.630
 2898, 33875.975
 2899, 33885.921
 2900, 33894.016
 2901, 33906.191
 2902, 33913.874
